id,year,department,department_name,agency,agency_name,prexc_fpap_id,item_description,operunit,operating_unit,region_id,fund_code,fund_subcategory,expense_code,expense_class,sub_object_code,expense_object,amount_in_thousands,amount_php,prexc_level,sorder,operating_division_id,operating_division,sector
3678192,2025,18,Department of Public Works and Highways (DPWH),001,Office of the Secretary,310201100389000,Dasmariñas   -   Trece Martires City   -   Naic Rd    -    K0038 + 737    -    K0039 + 000,nan,nan,nan,nan,nan,nan,nan,nan,nan,0.0,0.0,7,,nan,nan,Infrastructure (DPWH)
3660594,2025,18,Department of Public Works and Highways (DPWH),001,Office of the Secretary,310101100072000,"Dasmariñas   -   Trece Martires City   -   Naic Rd    -    K0039 + 140    -    K0039 + 547, K0045 +    -   570    -    K0045 + 061",nan,nan,nan,nan,nan,nan,nan,nan,nan,0.0,0.0,7,,nan,nan,Infrastructure (DPWH)
3662503,2025,18,Department of Public Works and Highways (DPWH),001,Office of the Secretary,310102100028000,"Dasmariñas   -   Trece Martires City   -   Naic Rd    -    K0044 + (    -   376 )    -    K0045 + 000 , K0046 + 090    -    K0047 + 000 , K0047 + 600    -    K0051 + 602",nan,nan,nan,nan,nan,nan,nan,nan,nan,0.0,0.0,7,,nan,nan,Infrastructure (DPWH)
3679800,2025,18,Department of Public Works and Highways (DPWH),001,Office of the Secretary,310202100274000,Dasmariñas   -   Trece Martires City   -   Naic Rd    -    K0047 + 575    -    K0049 + 650,nan,nan,nan,nan,nan,nan,nan,nan,nan,0.0,0.0,7,,nan,nan,Infrastructure (DPWH)
3694683,2025,18,Department of Public Works and Highways (DPWH),001,Office of the Secretary,310305100628000,Langkaan Br. 1 ( B03055LZ ) along Dasmariñas   -   Trece Martires City   -   Naic Rd,nan,nan,nan,nan,nan,nan,nan,nan,nan,0.0,0.0,7,,nan,nan,Roads & Bridges (DPWH)
3605101,2025,18,Department of Public Works and Highways (DPWH),001,Office of the Secretary,300214100050000,"Preventive Maintenance ( Asphalt Overlay ) with shoulder along Tanza  -  Trece Martires City  -  Indang Rd   -   K0036 + 683   -   K0037 + 755, K0042 + 304   -   K0042 + 898, K0045 + 000   -   K0045 + 594",nan,nan,nan,nan,nan,nan,nan,nan,nan,0.0,0.0,7,,nan,nan,Infrastructure (DPWH)
3554149,2025,18,Department of Public Works and Highways (DPWH),001,Office of the Secretary,300104208171000,"Reconstruction of Multi   -   Purpose Building ( Training Center  ) , TESDA, Trece Martires City, Cavite",nan,nan,nan,nan,nan,nan,nan,nan,nan,0.0,0.0,7,,nan,nan,Community & Public Buildings (DPWH)
3540248,2025,18,Department of Public Works and Highways (DPWH),001,Office of the Secretary,200000100220000,Regionwide  /  Nationwide    -    Roads and Bridges    -    Conduct of Feasibility Studies  /  Preliminary and Detailed Engineering  /  Economic Analysis  /  Technical Studies  /  Traffic Impact Assessment    -    Region IV   -   A    -    Manila   -   Cavite Diversion Road and Sahod   -   Ulan    -    Tres Cruses    -    Trece Martires City Road,nan,nan,nan,nan,nan,nan,nan,nan,nan,0.0,0.0,7,,nan,nan,Roads & Bridges (DPWH)
3580832,2025,18,Department of Public Works and Highways (DPWH),001,Office of the Secretary,300116202230000,"Rehabilitation of Conchu Rd., Trece Station, Phase 1, Sta 0 + 000    -    Sta, Amadeo, Cavite",nan,nan,nan,nan,nan,nan,nan,nan,nan,0.0,0.0,7,,nan,nan,Infrastructure (DPWH)
3580833,2025,18,Department of Public Works and Highways (DPWH),001,Office of the Secretary,300116202231000,"Rehabilitation of Conchu Rd., Trece Station, Phase 2, Sta 2 + 400    -    Sta 4 + 800, Amadeo, Cavite",nan,nan,nan,nan,nan,nan,nan,nan,nan,0.0,0.0,7,,nan,nan,Infrastructure (DPWH)
3547956,2025,18,Department of Public Works and Highways (DPWH),001,Office of the Secretary,300104201978000,"Rehabilitation of Covered Court, La Paz Subdivision, Brgy. Cabezas, Trece Martires City, Cavite",nan,nan,nan,nan,nan,nan,nan,nan,nan,0.0,0.0,7,,nan,nan,Community & Public Buildings (DPWH)
3554153,2025,18,Department of Public Works and Highways (DPWH),001,Office of the Secretary,300104208175000,"Rehabilitation of Multi   -   Purpose Building ( Barangay Hall  ) , Barangay Conchu, Trece Martires City, Cavite",nan,nan,nan,nan,nan,nan,nan,nan,nan,0.0,0.0,7,,nan,nan,Community & Public Buildings (DPWH)
3554162,2025,18,Department of Public Works and Highways (DPWH),001,Office of the Secretary,300104208184000,"Rehabilitation of Multi   -   Purpose Building ( Covered Court  ) , Barangay La Ilana, Trece Martires City, Cavite",nan,nan,nan,nan,nan,nan,nan,nan,nan,0.0,0.0,7,,nan,nan,Community & Public Buildings (DPWH)
3554166,2025,18,Department of Public Works and Highways (DPWH),001,Office of the Secretary,300104208188000,"Rehabilitation of Multi   -   Purpose Building ( Fences    -    Trece Martines NHS, Hugo Perez, Annex  ) , Barangay Hugo Perez, Trece Martires City, Cavite",nan,nan,nan,nan,nan,nan,nan,nan,nan,0.0,0.0,7,,nan,nan,Community & Public Buildings (DPWH)
3561233,2025,18,Department of Public Works and Highways (DPWH),001,Office of the Secretary,300104215256000,"Rehabilitation of Multi   -   Purpose Building, Governor's Drive, Brgy. San Agustin, Trece Martires City, Cavite",nan,nan,nan,nan,nan,nan,nan,nan,nan,0.0,0.0,7,,nan,nan,Community & Public Buildings (DPWH)
3589618,2025,18,Department of Public Works and Highways (DPWH),001,Office of the Secretary,300117206378000,"Rehabilitation of Road, Brgy. Hugo Perez, Trece Martires, Cavite",nan,nan,nan,nan,nan,nan,nan,nan,nan,0.0,0.0,7,,nan,nan,Roads & Bridges (DPWH)
3589626,2025,18,Department of Public Works and Highways (DPWH),001,Office of the Secretary,300117206386000,"Rehabilitation of San Agustin   -   Luciano By   -   Pass Road, Brgy. San Agustin, Trece Martires City, Cavite",nan,nan,nan,nan,nan,nan,nan,nan,nan,0.0,0.0,7,,nan,nan,Roads & Bridges (DPWH)
3541817,2025,18,Department of Public Works and Highways (DPWH),001,Office of the Secretary,300102200270000,"Rehabilitation of School Building ( Balcony Grills    -    Luciano ES  ) , Barangay Luciano, Trece Martires City, Cavite",nan,nan,nan,nan,nan,nan,nan,nan,nan,0.0,0.0,7,,nan,nan,School Buildings & Education Infra (DPWH)
3589629,2025,18,Department of Public Works and Highways (DPWH),001,Office of the Secretary,300117206389000,"Rehabilitation of Trece   -   Amadeo Road, Brgy. Conchu, Trece Martires City, Cavite",nan,nan,nan,nan,nan,nan,nan,nan,nan,0.0,0.0,7,,nan,nan,Roads & Bridges (DPWH)
3589617,2025,18,Department of Public Works and Highways (DPWH),001,Office of the Secretary,300117206377000,"Rehabilitation of Trece   -   Amadeo Road, Brgy. Conchu, Trece Martires, Cavite",nan,nan,nan,nan,nan,nan,nan,nan,nan,0.0,0.0,7,,nan,nan,Roads & Bridges (DPWH)
3541639,2025,18,Department of Public Works and Highways (DPWH),001,Office of the Secretary,300102200092000,"Renovation  /  Rehabilitation of San Agustin Elementary School, Trece Martires City, Cavite",nan,nan,nan,nan,nan,nan,nan,nan,nan,0.0,0.0,7,,nan,nan,School Buildings & Education Infra (DPWH)
3604836,2025,18,Department of Public Works and Highways (DPWH),001,Office of the Secretary,300211100109000,"Repair  /  Rehabilitation along Juanito R. Remulla Sr Road ( S06090LZ ) K0045 + 061    -    K0045 +  647, K0045 + 669   -   K0046 + 047, Trece Martires City",nan,nan,nan,nan,nan,nan,nan,nan,nan,0.0,0.0,7,,nan,nan,Roads & Bridges (DPWH)
3604839,2025,18,Department of Public Works and Highways (DPWH),001,Office of the Secretary,300211100112000,"Repair  /  Rehabilitation along Tanza    -    Trece Martires City    -    Indang Road ( S06096LZ ) K0036 + 683   -   K0037 + 883, Tanza, Cavite",nan,nan,nan,nan,nan,nan,nan,nan,nan,0.0,0.0,7,,nan,nan,Roads & Bridges (DPWH)
3604840,2025,18,Department of Public Works and Highways (DPWH),001,Office of the Secretary,300211100113000,"Repair  /  Rehabilitation along Tanza    -    Trece Martires City    -    Indang Road ( S06097LZ ) K0048 +  (    -   641 )    -    K0049 + 472, Trece Matrires City",nan,nan,nan,nan,nan,nan,nan,nan,nan,0.0,0.0,7,,nan,nan,Roads & Bridges (DPWH)
3586827,2025,18,Department of Public Works and Highways (DPWH),001,Office of the Secretary,300117203586000,"Road Concreting, Brgy. Aguado, Trece Martires City, Cavite",nan,nan,nan,nan,nan,nan,nan,nan,nan,0.0,0.0,7,,nan,nan,Roads & Bridges (DPWH)
3580371,2025,18,Department of Public Works and Highways (DPWH),001,Office of the Secretary,300116201769000,"Road Widening  /  Concreting of Tanza, Trece Martirez City Road, Tanza, Cavite",nan,nan,nan,nan,nan,nan,nan,nan,nan,0.0,0.0,7,,nan,nan,Roads & Bridges (DPWH)
3678193,2025,18,Department of Public Works and Highways (DPWH),001,Office of the Secretary,310201100390000,Tanza   -   Trece Martires City   -   Indang Rd    -     K0035 + (    -   171 )    -    K0035 + 675,nan,nan,nan,nan,nan,nan,nan,nan,nan,0.0,0.0,7,,nan,nan,Infrastructure (DPWH)
3660557,2025,18,Department of Public Works and Highways (DPWH),001,Office of the Secretary,310101100035000,"Tanza   -   Trece Martires City   -   Indang Rd    -    K0035 +    -    302    -    K0035 + 087, K0042 + 898    -    K0045 + 000, K0045 + 594    -    K0047 + 148",nan,nan,nan,nan,nan,nan,nan,nan,nan,0.0,0.0,7,,nan,nan,Infrastructure (DPWH)
3678358,2025,18,Department of Public Works and Highways (DPWH),001,Office of the Secretary,310201100556000,Tanza   -   Trece Martires City   -   Indang Rd    -    K0035 + 640    -    K0036 + 197,nan,nan,nan,nan,nan,nan,nan,nan,nan,0.0,0.0,7,,nan,nan,Infrastructure (DPWH)
3678017,2025,18,Department of Public Works and Highways (DPWH),001,Office of the Secretary,310201100214000,"Tanza   -   Trece Martires City   -   Indang Rd    -    K0036 + 145    -    K0039 + 691, K0039 + 700    -    K0040 + 416",nan,nan,nan,nan,nan,nan,nan,nan,nan,0.0,0.0,7,,nan,nan,Infrastructure (DPWH)
3678557,2025,18,Department of Public Works and Highways (DPWH),001,Office of the Secretary,310201100755000,Tanza   -   Trece Martires City   -   Indang Rd    -    K0036 + 197    -    K0037 + 251,nan,nan,nan,nan,nan,nan,nan,nan,nan,0.0,0.0,7,,nan,nan,Infrastructure (DPWH)
3660976,2025,18,Department of Public Works and Highways (DPWH),001,Office of the Secretary,310101100454000,Tanza   -   Trece Martires City   -   Indang Rd    -    K0045 + 000    -    K0045 + 223,nan,nan,nan,nan,nan,nan,nan,nan,nan,0.0,0.0,7,,nan,nan,Infrastructure (DPWH)
3676566,2025,18,Department of Public Works and Highways (DPWH),001,Office of the Secretary,310111100191000,Tanza   -   Trece Martires City   -   Indang Rd    -    K0048 + (    -   398 )    -    K0049 + 472,nan,nan,nan,nan,nan,nan,nan,nan,nan,0.0,0.0,7,,nan,nan,Infrastructure (DPWH)
3678018,2025,18,Department of Public Works and Highways (DPWH),001,Office of the Secretary,310201100215000,Tanza   -   Trece Martires City   -   Indang Rd    -    K0049 + 472    -    K0051 + 622,nan,nan,nan,nan,nan,nan,nan,nan,nan,0.0,0.0,7,,nan,nan,Infrastructure (DPWH)
3688006,2025,18,Department of Public Works and Highways (DPWH),001,Office of the Secretary,310208100079000,Tanza   -   Trece Martires City   -   Indang Rd    -    K0052 + (    -   280 )    -    K0052 + 148,nan,nan,nan,nan,nan,nan,nan,nan,nan,0.0,0.0,7,,nan,nan,Infrastructure (DPWH)
3679722,2025,18,Department of Public Works and Highways (DPWH),001,Office of the Secretary,310202100196000,Tanza   -   Trece Martires City   -   Indang Rd    -    K0057 + 560    -    K0059 + 137,nan,nan,nan,nan,nan,nan,nan,nan,nan,0.0,0.0,7,,nan,nan,Infrastructure (DPWH)
3668767,2025,18,Department of Public Works and Highways (DPWH),001,Office of the Secretary,310105100689000,Tanza  -  Trece Martires City  -  Indang Rd   -   K0051 + 000   -   K0053 + 462,nan,nan,nan,nan,nan,nan,nan,nan,nan,0.0,0.0,7,,nan,nan,Infrastructure (DPWH)
3676239,2025,18,Department of Public Works and Highways (DPWH),001,Office of the Secretary,310110100510000,Tanza  -  Trece Martires City  -  Indang Rd  -  K0035 +  (   -  302 )   -  K0035 +  (   -  009 ) ,nan,nan,nan,nan,nan,nan,nan,nan,nan,0.0,0.0,7,,nan,nan,Infrastructure (DPWH)
3687879,2025,18,Department of Public Works and Highways (DPWH),001,Office of the Secretary,310207100356000,"Tanza  -  Trece Martires City  -  Indang Rd  -  K0035 + 000  -  K0035 + 060, K0035 + 161  -  K0035 + 461, K0035 + 542  -  K0035 + 652, K0036 + 082  -  K0036 + 197, K0036 + 494  -  K0036 + 683, K0037 + 339  -  K0037 + 475, K0041 + 083  -  K0042 + 112, K0044 + 003  -  K0046 + 633",nan,nan,nan,nan,nan,nan,nan,nan,nan,0.0,0.0,7,,nan,nan,Infrastructure (DPWH)
3679196,2025,18,Department of Public Works and Highways (DPWH),001,Office of the Secretary,310201101394000,"Tanza  -  Trece Martires City  -  Indang Rd  -  K0037 + 543  -  K0037 + 959, K0038 + 878  -  K0039 + 293",nan,nan,nan,nan,nan,nan,nan,nan,nan,0.0,0.0,7,,nan,nan,Infrastructure (DPWH)
3662020,2025,18,Department of Public Works and Highways (DPWH),001,Office of the Secretary,310101101498000,Tanza  -  Trece Martires City  -  Indang Rd  -  K0038 + 770  -  K0039 + 606,nan,nan,nan,nan,nan,nan,nan,nan,nan,0.0,0.0,7,,nan,nan,Infrastructure (DPWH)
3676192,2025,18,Department of Public Works and Highways (DPWH),001,Office of the Secretary,310110100463000,"Tanza  -  Trece Martires City  -  Indang Rd  -  K0040 + 865  -  K0041 + 099, K0041 + 158  -  K0042 + 864",nan,nan,nan,nan,nan,nan,nan,nan,nan,0.0,0.0,7,,nan,nan,Infrastructure (DPWH)
3664261,2025,18,Department of Public Works and Highways (DPWH),001,Office of the Secretary,310102101788000,Tanza  -  Trece Martires City  -  Indang Rd  -  K0050 + 000  -  K0050 + 866,nan,nan,nan,nan,nan,nan,nan,nan,nan,0.0,0.0,7,,nan,nan,Infrastructure (DPWH)
3688529,2025,18,Department of Public Works and Highways (DPWH),001,Office of the Secretary,310208100602000,"Tanza  -  Trece Martires City  -  Indang Rd  -  K0052 +  (   -  130 )   -  K0052 + 148, K0053 + 168  -  K0053 + 949, K0058 + 217  -  K0058 + 593",nan,nan,nan,nan,nan,nan,nan,nan,nan,0.0,0.0,7,,nan,nan,Infrastructure (DPWH)
3677043,2025,18,Department of Public Works and Highways (DPWH),001,Office of the Secretary,310111100686000,Tanza  -  Trece Martires City  -  Indang Rd  -  K0052 +  (   -  385 )   -  K0052 + 562,nan,nan,nan,nan,nan,nan,nan,nan,nan,0.0,0.0,7,,nan,nan,Infrastructure (DPWH)
3664011,2025,18,Department of Public Works and Highways (DPWH),001,Office of the Secretary,310102101538000,Tanza  -  Trece Martires City  -  Indang Rd  -  K0052 +  (   -  385 )   -  K0053 + 231,nan,nan,nan,nan,nan,nan,nan,nan,nan,0.0,0.0,7,,nan,nan,Infrastructure (DPWH)
3664262,2025,18,Department of Public Works and Highways (DPWH),001,Office of the Secretary,310102101789000,"Tanza  -  Trece Martires City  -  Indang Rd  -  K0053 + 802  -  K0053 + 963, K0057 + 573  -  K0058 + 000",nan,nan,nan,nan,nan,nan,nan,nan,nan,0.0,0.0,7,,nan,nan,Infrastructure (DPWH)
3680787,2025,18,Department of Public Works and Highways (DPWH),001,Office of the Secretary,310202101262000,Tanza  -  Trece Martires City  -  Indang Rd  -  K0054 + 733  -  K0057 + 121,nan,nan,nan,nan,nan,nan,nan,nan,nan,0.0,0.0,7,,nan,nan,Infrastructure (DPWH)
3680906,2025,18,Department of Public Works and Highways (DPWH),001,Office of the Secretary,310202101381000,Tanza  -  Trece Martires City  -  Indang Rd  -  K0057 + 165  -  K0057 + 573,nan,nan,nan,nan,nan,nan,nan,nan,nan,0.0,0.0,7,,nan,nan,Infrastructure (DPWH)
3662830,2025,18,Department of Public Works and Highways (DPWH),001,Office of the Secretary,310102100355000,Trece Martirez St    -    ( S00010LT )    -    Chainage 118    -    Chainage 533,nan,nan,nan,nan,nan,nan,nan,nan,nan,0.0,0.0,7,,nan,nan,Infrastructure (DPWH)
3676829,2025,18,Department of Public Works and Highways (DPWH),001,Office of the Secretary,310111100472000,Trece Martirez St   -   ( S00010LT ) Chainage 000   -   Chainage 533,nan,nan,nan,nan,nan,nan,nan,nan,nan,0.0,0.0,7,,nan,nan,Infrastructure (DPWH)
3663526,2025,18,Department of Public Works and Highways (DPWH),001,Office of the Secretary,310102101053000,Trece Martirez St   -   ( S00010LT ) Chainage 062   -   Chainage 118,nan,nan,nan,nan,nan,nan,nan,nan,nan,0.0,0.0,7,,nan,nan,Infrastructure (DPWH)
3664380,2025,18,Department of Public Works and Highways (DPWH),001,Office of the Secretary,310102101907000,"Trece Martirez St  -   ( S00010LT )  Chainage 0  -  Chainage 62, Chainage 469  -  Chainage 533",nan,nan,nan,nan,nan,nan,nan,nan,nan,0.0,0.0,7,,nan,nan,Infrastructure (DPWH)
3673455,2025,18,Department of Public Works and Highways (DPWH),001,Office of the Secretary,310108101626000,Trece Martirez St  -   ( S00010LT )  Chainage 000  -  Chainage 062,nan,nan,nan,nan,nan,nan,nan,nan,nan,0.0,0.0,7,,nan,nan,Infrastructure (DPWH)
3684545,2025,18,Department of Public Works and Highways (DPWH),001,Office of the Secretary,310204102011000,"Widening of Bridge 2 along  Cabuco  -  Indang  Diversion Road,Trece Martires City, Cavite",nan,nan,nan,nan,nan,nan,nan,nan,nan,0.0,0.0,7,,nan,nan,Roads & Bridges (DPWH)
3435784,2025,08,State Universities and Colleges (SUCs),039,Cavite State University,100000200007000,Construction of 5-Storey Academic Building (Trece Martires City Campus),nan,nan,nan,nan,nan,nan,nan,nan,nan,0.0,0.0,7,,nan,nan,Higher Education (SUCs / CvSU)
3910934,2026,07,Department of Education (DepEd),001,Office of the Secretary,310400100003000,Operation of Schools - Junior High School (Grade 7 to Grade 10),0904177,Eugenio Cabezas National High School,04,10101101,Specific Budgets of National Government Agencies,1,Personnel Services,5010101000,Salaries and Wages - Regular,8454.0,8454000.0,7,1,0804002,Division of Cavite,Basic Education (DepEd)
3910965,2026,07,Department of Education (DepEd),001,Office of the Secretary,310400100003000,Operation of Schools - Junior High School (Grade 7 to Grade 10),0904177,Eugenio Cabezas National High School,04,10401102,Retirement and Life Insurance Premiums,1,Personnel Services,5010301000,Retirement and Life Insurance Premiums,1015.0,1015000.0,7,1,0804002,Division of Cavite,Basic Education (DepEd)
3910953,2026,07,Department of Education (DepEd),001,Office of the Secretary,310400100003000,Operation of Schools - Junior High School (Grade 7 to Grade 10),0904177,Eugenio Cabezas National High School,04,10101101,Specific Budgets of National Government Agencies,2,Maintenance and Other Operating Expenses,5020399000,Other Supplies and Materials Expenses,997.0,997000.0,7,1,0804002,Division of Cavite,Basic Education (DepEd)
3910939,2026,07,Department of Education (DepEd),001,Office of the Secretary,310400100003000,Operation of Schools - Junior High School (Grade 7 to Grade 10),0904177,Eugenio Cabezas National High School,04,10101101,Specific Budgets of National Government Agencies,1,Personnel Services,5010216000,Mid-Year Bonus,705.0,705000.0,7,1,0804002,Division of Cavite,Basic Education (DepEd)
3910937,2026,07,Department of Education (DepEd),001,Office of the Secretary,310400100003000,Operation of Schools - Junior High School (Grade 7 to Grade 10),0904177,Eugenio Cabezas National High School,04,10101101,Specific Budgets of National Government Agencies,1,Personnel Services,5010214000,Year End Bonus,705.0,705000.0,7,1,0804002,Division of Cavite,Basic Education (DepEd)
3910935,2026,07,Department of Education (DepEd),001,Office of the Secretary,310400100003000,Operation of Schools - Junior High School (Grade 7 to Grade 10),0904177,Eugenio Cabezas National High School,04,10101101,Specific Budgets of National Government Agencies,1,Personnel Services,5010201000,Personal Economic Relief Allowance (PERA),504.0,504000.0,7,1,0804002,Division of Cavite,Basic Education (DepEd)
3910947,2026,07,Department of Education (DepEd),001,Office of the Secretary,310400100003000,Operation of Schools - Junior High School (Grade 7 to Grade 10),0904177,Eugenio Cabezas National High School,04,10101101,Specific Budgets of National Government Agencies,2,Maintenance and Other Operating Expenses,5020301000,Office Supplies Expenses,268.0,268000.0,7,1,0804002,Division of Cavite,Basic Education (DepEd)
3910955,2026,07,Department of Education (DepEd),001,Office of the Secretary,310400100003000,Operation of Schools - Junior High School (Grade 7 to Grade 10),0904177,Eugenio Cabezas National High School,04,10101101,Specific Budgets of National Government Agencies,2,Maintenance and Other Operating Expenses,5020402000,Electricity Expenses,213.0,213000.0,7,1,0804002,Division of Cavite,Basic Education (DepEd)
3910942,2026,07,Department of Education (DepEd),001,Office of the Secretary,310400100003000,Operation of Schools - Junior High School (Grade 7 to Grade 10),0904177,Eugenio Cabezas National High School,04,10101101,Specific Budgets of National Government Agencies,1,Personnel Services,5010303000,PhilHealth Contributions,211.0,211000.0,7,1,0804002,Division of Cavite,Basic Education (DepEd)
3910959,2026,07,Department of Education (DepEd),001,Office of the Secretary,310400100003000,Operation of Schools - Junior High School (Grade 7 to Grade 10),0904177,Eugenio Cabezas National High School,04,10101101,Specific Budgets of National Government Agencies,2,Maintenance and Other Operating Expenses,5021202000,Janitorial Services,181.0,181000.0,7,1,0804002,Division of Cavite,Basic Education (DepEd)
3910936,2026,07,Department of Education (DepEd),001,Office of the Secretary,310400100003000,Operation of Schools - Junior High School (Grade 7 to Grade 10),0904177,Eugenio Cabezas National High School,04,10101101,Specific Budgets of National Government Agencies,1,Personnel Services,5010204000,Clothing/Uniform Allowance,147.0,147000.0,7,1,0804002,Division of Cavite,Basic Education (DepEd)
3910946,2026,07,Department of Education (DepEd),001,Office of the Secretary,310400100003000,Operation of Schools - Junior High School (Grade 7 to Grade 10),0904177,Eugenio Cabezas National High School,04,10101101,Specific Budgets of National Government Agencies,2,Maintenance and Other Operating Expenses,5020201000,Training Expenses,141.0,141000.0,7,1,0804002,Division of Cavite,Basic Education (DepEd)
3910954,2026,07,Department of Education (DepEd),001,Office of the Secretary,310400100003000,Operation of Schools - Junior High School (Grade 7 to Grade 10),0904177,Eugenio Cabezas National High School,04,10101101,Specific Budgets of National Government Agencies,2,Maintenance and Other Operating Expenses,5020401000,Water Expenses,107.0,107000.0,7,1,0804002,Division of Cavite,Basic Education (DepEd)
3910938,2026,07,Department of Education (DepEd),001,Office of the Secretary,310400100003000,Operation of Schools - Junior High School (Grade 7 to Grade 10),0904177,Eugenio Cabezas National High School,04,10101101,Specific Budgets of National Government Agencies,1,Personnel Services,5010215000,Cash Gift,105.0,105000.0,7,1,0804002,Division of Cavite,Basic Education (DepEd)
3910940,2026,07,Department of Education (DepEd),001,Office of the Secretary,310400100003000,Operation of Schools - Junior High School (Grade 7 to Grade 10),0904177,Eugenio Cabezas National High School,04,10101101,Specific Budgets of National Government Agencies,1,Personnel Services,5010299000,Other Bonuses and Allowances,105.0,105000.0,7,1,0804002,Division of Cavite,Basic Education (DepEd)
3910960,2026,07,Department of Education (DepEd),001,Office of the Secretary,310400100003000,Operation of Schools - Junior High School (Grade 7 to Grade 10),0904177,Eugenio Cabezas National High School,04,10101101,Specific Budgets of National Government Agencies,2,Maintenance and Other Operating Expenses,5021304000,Repairs and Maintenance - Buildings and Other Structures,94.0,94000.0,7,1,0804002,Division of Cavite,Basic Education (DepEd)
3910958,2026,07,Department of Education (DepEd),001,Office of the Secretary,310400100003000,Operation of Schools - Junior High School (Grade 7 to Grade 10),0904177,Eugenio Cabezas National High School,04,10101101,Specific Budgets of National Government Agencies,2,Maintenance and Other Operating Expenses,5020503000,Internet Subscription Expenses,80.0,80000.0,7,1,0804002,Division of Cavite,Basic Education (DepEd)
3910952,2026,07,Department of Education (DepEd),001,Office of the Secretary,310400100003000,Operation of Schools - Junior High School (Grade 7 to Grade 10),0904177,Eugenio Cabezas National High School,04,10101101,Specific Budgets of National Government Agencies,2,Maintenance and Other Operating Expenses,5020322000,"Semi-Expendable Furniture, Fixtures and Books Expenses",67.0,67000.0,7,1,0804002,Division of Cavite,Basic Education (DepEd)
3910949,2026,07,Department of Education (DepEd),001,Office of the Secretary,310400100003000,Operation of Schools - Junior High School (Grade 7 to Grade 10),0904177,Eugenio Cabezas National High School,04,10101101,Specific Budgets of National Government Agencies,2,Maintenance and Other Operating Expenses,5020321000,Semi-Expendable Machinery and Equipment Expenses,67.0,67000.0,7,1,0804002,Division of Cavite,Basic Education (DepEd)
3910950,2026,07,Department of Education (DepEd),001,Office of the Secretary,310400100003000,Operation of Schools - Junior High School (Grade 7 to Grade 10),0904177,Eugenio Cabezas National High School,04,10101101,Specific Budgets of National Government Agencies,2,Maintenance and Other Operating Expenses,5020321000,Semi-Expendable Machinery and Equipment Expenses,67.0,67000.0,7,1,0804002,Division of Cavite,Basic Education (DepEd)
3910941,2026,07,Department of Education (DepEd),001,Office of the Secretary,310400100003000,Operation of Schools - Junior High School (Grade 7 to Grade 10),0904177,Eugenio Cabezas National High School,04,10101101,Specific Budgets of National Government Agencies,1,Personnel Services,5010302000,Pag-IBIG Contributions ,50.0,50000.0,7,1,0804002,Division of Cavite,Basic Education (DepEd)
3910956,2026,07,Department of Education (DepEd),001,Office of the Secretary,310400100003000,Operation of Schools - Junior High School (Grade 7 to Grade 10),0904177,Eugenio Cabezas National High School,04,10101101,Specific Budgets of National Government Agencies,2,Maintenance and Other Operating Expenses,5020501000,Postage and Courier Services,40.0,40000.0,7,1,0804002,Division of Cavite,Basic Education (DepEd)
3910943,2026,07,Department of Education (DepEd),001,Office of the Secretary,310400100003000,Operation of Schools - Junior High School (Grade 7 to Grade 10),0904177,Eugenio Cabezas National High School,04,10101101,Specific Budgets of National Government Agencies,1,Personnel Services,5010304000,Employees Compensation Insurance Premiums (ECIP),25.0,25000.0,7,1,0804002,Division of Cavite,Basic Education (DepEd)
3910957,2026,07,Department of Education (DepEd),001,Office of the Secretary,310400100003000,Operation of Schools - Junior High School (Grade 7 to Grade 10),0904177,Eugenio Cabezas National High School,04,10101101,Specific Budgets of National Government Agencies,2,Maintenance and Other Operating Expenses,5020502000,Telephone Expenses,25.0,25000.0,7,1,0804002,Division of Cavite,Basic Education (DepEd)
3910963,2026,07,Department of Education (DepEd),001,Office of the Secretary,310400100003000,Operation of Schools - Junior High School (Grade 7 to Grade 10),0904177,Eugenio Cabezas National High School,04,10101101,Specific Budgets of National Government Agencies,2,Maintenance and Other Operating Expenses,5021322000,"Repairs and Maintenance - Semi-Expendable Furniture, Fixtures and Books",22.0,22000.0,7,1,0804002,Division of Cavite,Basic Education (DepEd)
3910945,2026,07,Department of Education (DepEd),001,Office of the Secretary,310400100003000,Operation of Schools - Junior High School (Grade 7 to Grade 10),0904177,Eugenio Cabezas National High School,04,10101101,Specific Budgets of National Government Agencies,2,Maintenance and Other Operating Expenses,5020101000,Traveling Expenses - Local,21.0,21000.0,7,1,0804002,Division of Cavite,Basic Education (DepEd)
3910944,2026,07,Department of Education (DepEd),001,Office of the Secretary,310400100003000,Operation of Schools - Junior High School (Grade 7 to Grade 10),0904177,Eugenio Cabezas National High School,04,10101101,Specific Budgets of National Government Agencies,1,Personnel Services,5010499000,Other Personnel Benefits,21.0,21000.0,7,1,0804002,Division of Cavite,Basic Education (DepEd)
3910951,2026,07,Department of Education (DepEd),001,Office of the Secretary,310400100003000,Operation of Schools - Junior High School (Grade 7 to Grade 10),0904177,Eugenio Cabezas National High School,04,10101101,Specific Budgets of National Government Agencies,2,Maintenance and Other Operating Expenses,5020321000,Semi-Expendable Machinery and Equipment Expenses,13.0,13000.0,7,1,0804002,Division of Cavite,Basic Education (DepEd)
